SID	DID	Source	Destination	Passengers	Seats	Flights	Distance	Date	SPopulation	DPopulation
CLL	SCE	College Station, TX	State College, PA	78	100	2	1254	2005	196445	141643
IND	SCE	Indianapolis, IN	State College, PA	45	100	2	452	2006	1671898	144037
ROC	SCE	Rochester, NY	State College, PA	30	50	1	157	2006	1031458	144037
OAK	SCE	Oakland, CA	State College, PA	65	130	1	2363	2006	4162783	144037
SYR	SCE	Syracuse, NY	State College, PA	51	87	2	180	2007	644437	144089
ROA	SCE	Roanoke, VA	State College, PA	32	50	1	269	2007	296975	144089
IND	SCE	Indianapolis, IN	State College, PA	47	50	1	452	2007	1697656	144089
MKE	SCE	Milwaukee, WI	State College, PA	0	50	1	538	2007	1544818	144089
DOV	SCE	Dover, DE	State College, PA	0	173	1	174	2007	152090	144089
ATL	SCE	Atlanta, GA	State College, PA	7661	10360	207	615	2007	5267527	144089
BUF	SCE	Buffalo, NY	State College, PA	50	223	2	151	2007	1125965	144089
ORD	SCE	Chicago, IL	State College, PA	60	100	2	528	2007	18903872	144089
LAN	SCE	Lansing, MI	State College, PA	249	513	6	372	2008	454605	145550
MCO	SCE	Orlando, FL	State College, PA	0	173	1	878	2008	2060968	145550
DTW	SCE	Detroit, MI	State College, PA	25050	31914	708	300	2008	8847562	145550
ORD	SCE	Chicago, IL	State College, PA	52	100	2	528	2008	19031272	145550
BHM	SCE	Birmingham, AL	State College, PA	0	173	1	702	2008	1123146	145550
EWR	SCE	Newark, NJ	State College, PA	0	173	1	193	2008	18968501	145550
EWR	SCE	Newark, NJ	State College, PA	0	160	2	193	2009	19069796	146212
SLC	SCE	Salt Lake City, UT	State College, PA	0	174	1	1777	2009	1130293	146212
LAX	SCE	Los Angeles, CA	State College, PA	911	930	6	2261	2009	25749594	146212
CRW	SCE	Charleston, WV	State College, PA	0	50	1	263	2009	304214	146212
CAE	SCE	Columbia, SC	State College, PA	34	50	1	509	2009	744730	146212
AOO	SCE	Altoona, PA	State College, PA	0	0	1	45	2009	126122	146212
DTW	TVC	Detroit, MI	Traverse City, MI	26145	54402	533	207	1990	8503650	106776
ORD	TVC	Chicago, IL	Traverse City, MI	10827	18396	361	224	1991	16550288	108548
GRR	TVC	Grand Rapids, MI	Traverse City, MI	43	46	1	128	1996	699551	119719
STL	TVC	St. Louis, MO	Traverse City, MI	119	145	1	481	1998	2655631	123663
BWI	TVC	Baltimore, MD	Traverse City, MI	0	0	0	598	1999	2491254	125787
EWR	TVC	Newark, NJ	Traverse City, MI	93	100	1	644	2000	18352743	132029
MSP	TVC	Minneapolis, MN	Traverse City, MI	22613	34805	715	375	2000	2981616	132029
SAW	TVC	Marquette, MI	Traverse City, MI	43	46	1	142	2000	64597	132029
GRB	TVC	Green Bay, WI	Traverse City, MI	11	50	1	127	2004	294375	138922
LGA	TVC	New York, NY	Traverse City, MI	333	446	10	655	2004	37494862	138922
LGA	TVC	New York, NY	Traverse City, MI	840	1144	30	655	2005	37596228	139881
GRB	TVC	Green Bay, WI	Traverse City, MI	69	200	3	127	2007	300914	141843
MSP	TVC	Minneapolis, MN	Traverse City, MI	20017	28029	349	375	2007	3204196	141843
EWR	TVC	Newark, NJ	Traverse City, MI	26	124	1	644	2007	18901167	141843
CAK	TVC	Akron, OH	Traverse City, MI	47	50	1	338	2009	699935	142350
LGA	SPS	New York, NY	Wichita Falls, TX	286	432	2	1428	1990	33737966	140175
DFW	SPS	Dallas, TX	Wichita Falls, TX	0	0	0	113	1991	8182938	138487
MCI	SPS	Kansas City, MO	Wichita Falls, TX	69	142	1	421	1992	1673956	137675
DFW	SPS	Dallas, TX	Wichita Falls, TX	868	1463	77	113	1992	8314270	137675
SLC	SPS	Salt Lake City, UT	Wichita Falls, TX	245	248	2	876	1992	811613	137675
LGA	SPS	New York, NY	Wichita Falls, TX	197	284	2	1428	1992	33861848	137675
ICT	SPS	Wichita, KS	Wichita Falls, TX	70	118	1	259	1993	538101	139671
MCI	SPS	Kansas City, MO	Wichita Falls, TX	85	142	1	421	1993	1694575	139671
BNA	SPS	Nashville, TN	Wichita Falls, TX	83	150	1	685	1994	1135689	141686
FYV	SPS	Fayetteville, AR	Wichita Falls, TX	93	132	4	282	1995	289439	144841
BPT	SPS	Beaumont, TX	Wichita Falls, TX	22	30	1	383	1995	374916	144841
AUS	SPS	Austin, TX	Wichita Falls, TX	39	46	1	258	1996	1036319	147683
AMA	SPS	Amarillo, TX	Wichita Falls, TX	157	289	6	203	1997	214961	147351
ICT	SPS	Wichita, KS	Wichita Falls, TX	40	60	2	259	1997	560887	147351
BDL	SPS	Hartford, CT	Wichita Falls, TX	96	139	1	1505	1997	1107010	147351
ACT	SPS	Waco, TX	Wichita Falls, TX	14	34	1	180	1998	203214	147313
ILE	SPS	Killeen, TX	Wichita Falls, TX	20	64	2	205	1998	314727	147313
SJT	SPS	San Angelo, TX	Wichita Falls, TX	28	34	1	215	1998	104409	147313
TPA	SPS	Tampa, FL	Wichita Falls, TX	252	252	1	1032	1999	2278169	147004
SEA	SPS	Seattle, WA	Wichita Falls, TX	89	139	1	1547	1999	5900502	147004
ORD	SPS	Chicago, IL	Wichita Falls, TX	320	593	4	797	1999	17655010	147004
CLE	SPS	Cleveland, OH	Wichita Falls, TX	81	97	1	1043	1999	2117837	147004
SAV	SPS	Savannah, GA	Wichita Falls, TX	17	50	1	1010	2000	293668	151584
LGA	SPS	New York, NY	Wichita Falls, TX	101	133	1	1428	2000	36705486	151584
OKC	SPS	Oklahoma City, OK	Wichita Falls, TX	139	159	2	109	2000	1097874	151584
ELP	SPS	El Paso, TX	Wichita Falls, TX	88	97	1	482	2000	680942	151584
OKC	SPS	Oklahoma City, OK	Wichita Falls, TX	111	184	3	109	2001	1107695	150142
SJC	SPS	San Jose, CA	Wichita Falls, TX	124	129	1	1335	2002	1728245	150331
IAD	SPS	Washington, DC	Wichita Falls, TX	88	129	1	1217	2002	10029142	150331
DAY	SPS	Dayton, OH	Wichita Falls, TX	47	50	1	887	2002	845416	150331
LAW	SPS	Lawton, OK	Wichita Falls, TX	0	0	0	40	2002	112009	150331
AMA	SPS	Amarillo, TX	Wichita Falls, TX	127	152	2	203	2002	230227	150331
LAX	SPS	Los Angeles, CA	Wichita Falls, TX	370	393	2	1142	2003	25434866	150809
IPL	SPS	El Centro, CA	Wichita Falls, TX	0	0	1	989	2003	147254	150809
SAN	SPS	San Diego, CA	Wichita Falls, TX	210	270	2	1083	2003	2926814	150809
CAE	SPS	Columbia, SC	Wichita Falls, TX	118	130	1	997	2004	685098	151064
IPL	SPS	El Centro, CA	Wichita Falls, TX	0	0	1	989	2004	149909	151064
TOL	SPS	Toledo, OH	Wichita Falls, TX	45	50	1	958	2005	673162	149800
LBB	SPS	Lubbock, TX	Wichita Falls, TX	17	50	1	193	2005	262771	149800
GSP	SPS	Greenville, SC	Wichita Falls, TX	38	50	1	931	2005	590654	149800
SGF	SPS	Springfield, MO	Wichita Falls, TX	39	50	1	364	2005	400373	149800
SLC	SPS	Salt Lake City, UT	Wichita Falls, TX	227	258	2	876	2005	1044845	149800
LEX	SPS	Lexington, KY	Wichita Falls, TX	37	44	1	825	2006	448413	149444
GGG	SPS	Longview, TX	Wichita Falls, TX	27	34	1	245	2006	201200	149444
ABQ	SPS	Albuquerque, NM	Wichita Falls, TX	136	136	1	469	2006	817973	149444
ACT	SPS	Waco, TX	Wichita Falls, TX	27	34	1	180	2007	228241	148238
FWA	SPS	Fort Wayne, IN	Wichita Falls, TX	38	44	1	874	2007	409659	148238
GRK	SPS	Killeen, TX	Wichita Falls, TX	26	50	1	205	2007	371643	148238
IND	SPS	Indianapolis, IN	Wichita Falls, TX	270	280	2	783	2007	1697656	148238
LGA	SPS	New York, NY	Wichita Falls, TX	126	140	1	1428	2008	37937002	147607
AMA	SPS	Amarillo, TX	Wichita Falls, TX	58	232	2	203	2008	243682	147607
DSM	SPS	Des Moines, IA	Wichita Falls, TX	75	120	2	584	2008	554101	147607
CLE	SPS	Cleveland, OH	Wichita Falls, TX	70	70	1	1043	2009	2091286	147421
PDX	SPS	Portland, OR	Wichita Falls, TX	138	140	1	1503	2009	2241841	147421
DCA	SPS	Washington, DC	Wichita Falls, TX	213	234	2	1238	2009	10952482	147421
BMI	SPS	Bloomington, IL	Wichita Falls, TX	43	50	1	691	2009	167699	147421
DSM	SPS	Des Moines, IA	Wichita Falls, TX	50	50	1	584	2009	562906	147421
DFW	SPS	Dallas, TX	Wichita Falls, TX	35571	80663	1309	113	2009	12895230	147421
BOS	SPS	Boston, MA	Wichita Falls, TX	140	140	1	1595	2009	9177360	147421
PAH	CGI	Paducah, KY	Cape Girardeau, MO	9	38	2	46	1995	97349	86520
STL	CGI	St. Louis, MO	Cape Girardeau, MO	4059	10783	566	114	1995	2634959	86520
MWA	CGI	Marion, IL	Cape Girardeau, MO	1112	5206	274	48	1999	61550	88948
STL	CGI	St. Louis, MO	Cape Girardeau, MO	1806	4484	236	114	2002	2733818	91160
MKE	CGI	Milwaukee, WI	Cape Girardeau, MO	0	0	1	405	2003	1528417	91063
IND	CGI	Indianapolis, IN	Cape Girardeau, MO	510	1200	24	248	2003	1600165	91063
EWR	CGI	Newark, NJ	Cape Girardeau, MO	86	132	3	862	2004	18747431	91736
IAD	CGI	Washington, DC	Cape Girardeau, MO	25	50	1	670	2007	10626066	92973
CVG	CGI	Cincinnati, OH	Cape Girardeau, MO	0	266	17	295	2008	2158643	93287
DFW	CRP	Dallas, TX	Corpus Christi, TX	147334	309805	2312	354	1990	8019250	368400
SAT	CRP	San Antonio, TX	Corpus Christi, TX	235	576	4	135	1990	1410627	368400
IAH	CRP	Houston, TX	Corpus Christi, TX	107202	204616	1730	201	1990	3789490	368400
IAH	CRP	Houston, TX	Corpus Christi, TX	94978	204598	1703	201	1992	3983375	379471
PNS	CRP	Pensacola, FL	Corpus Christi, TX	41	108	1	651	1992	359812	379471
SNA	CRP	Santa Ana, CA	Corpus Christi, TX	79	130	1	1276	1992	11505204	379471
SLC	CRP	Salt Lake City, UT	Corpus Christi, TX	476	512	4	1217	1994	852741	394649
IAH	CRP	Houston, TX	Corpus Christi, TX	80611	171886	1477	201	1994	4127013	394649
ACT	CRP	Waco, TX	Corpus Christi, TX	81	128	2	265	1995	198780	397932
EKO	CRP	Elko, NV	Corpus Christi, TX	223	248	2	1375	1995	42918	397932
MSY	CRP	New Orleans, LA	Corpus Christi, TX	307	375	3	465	1995	1289805	397932
PDX	CRP	Portland, OR	Corpus Christi, TX	95	104	1	1844	1996	1763420	402469
LFT	CRP	Lafayette, LA	Corpus Christi, TX	24	30	1	374	1996	227560	402469
BRO	CRP	Brownsville, TX	Corpus Christi, TX	82	94	2	128	1997	317719	407144
PNS	CRP	Pensacola, FL	Corpus Christi, TX	87	103	1	651	1997	393816	407144
LCH	CRP	Lake Charles, LA	Corpus Christi, TX	23	46	1	306	1997	188158	407144
IAH	CRP	Houston, TX	Corpus Christi, TX	136389	210310	3789	201	1998	4445918	409279
ABQ	CRP	Albuquerque, NM	Corpus Christi, TX	908	972	8	735	1998	692551	409279
EWR	CRP	Newark, NJ	Corpus Christi, TX	266	477	4	1597	1998	17341505	409279
LBB	CRP	Lubbock, TX	Corpus Christi, TX	78	122	1	480	1998	235445	409279
VCT	CRP	Victoria, TX	Corpus Christi, TX	24	48	1	83	1998	109251	409279
BNA	CRP	Nashville, TN	Corpus Christi, TX	255	274	2	857	1999	1247570	410234
FLL	CRP	Fort Lauderdale, FL	Corpus Christi, TX	143	155	1	1076	1999	4760522	410234
DFW	CRP	Dallas, TX	Corpus Christi, TX	111240	192195	3146	354	1999	9703564	410234
LRD	CRP	Laredo, TX	Corpus Christi, TX	20	30	1	121	1999	193180	410234
SLC	CRP	Salt Lake City, UT	Corpus Christi, TX	1078	1204	10	1217	2000	972653	403199
LAS	CRP	Las Vegas, NV	Corpus Christi, TX	153	155	1	1182	2000	1393370	403199
ABI	CRP	Abilene, TX	Corpus Christi, TX	58	244	2	345	2000	160108	403199
CLE	CRP	Cleveland, OH	Corpus Christi, TX	103	124	1	1292	2000	2147948	403199
SMF	CRP	Sacramento, CA	Corpus Christi, TX	137	141	1	1578	2001	1865891	401280
MKE	CRP	Milwaukee, WI	Corpus Christi, TX	168	220	2	1177	2001	1511299	401280
JAN	CRP	Jackson, MS	Corpus Christi, TX	31	137	1	544	2001	501182	401280
DFW	CRP	Dallas, TX	Corpus Christi, TX	82460	128643	2314	354	2001	10709246	401280
RNO	CRP	Reno, NV	Corpus Christi, TX	231	340	2	1510	2002	365239	402858
TPA	CRP	Tampa, FL	Corpus Christi, TX	115	141	1	915	2002	2483575	402858
DFW	CRP	Dallas, TX	Corpus Christi, TX	96395	157319	3219	354	2002	10953156	402858
DAL	CRP	Dallas, TX	Corpus Christi, TX	1022	2470	20	352	2002	10953156	402858
AMA	CRP	Amarillo, TX	Corpus Christi, TX	216	345	3	571	2002	230227	402858
VLD	CRP	Valdosta, GA	Corpus Christi, TX	97	173	1	883	2002	121497	402858
ATL	CRP	Atlanta, GA	Corpus Christi, TX	18300	29360	723	876	2002	4555490	402858
MAF	CRP	Midland, TX	Corpus Christi, TX	247	374	4	403	2003	117957	403458
MSY	CRP	New Orleans, LA	Corpus Christi, TX	213	266	2	465	2004	1314721	406835
MCI	CRP	Kansas City, MO	Corpus Christi, TX	81	129	1	810	2004	1935840	406835
CLE	CRP	Cleveland, OH	Corpus Christi, TX	50	50	1	1292	2004	2128958	406835
SMF	CRP	Sacramento, CA	Corpus Christi, TX	314	322	2	1578	2004	2004144	406835
BRO	CRP	Brownsville, TX	Corpus Christi, TX	146	150	3	128	2005	370735	410253
RNO	CRP	Reno, NV	Corpus Christi, TX	486	585	4	1510	2005	394881	410253
LBB	CRP	Lubbock, TX	Corpus Christi, TX	156	200	4	480	2005	262771	410253
MAF	CRP	Midland, TX	Corpus Christi, TX	130	150	3	403	2005	120487	410253
SAN	CRP	San Diego, CA	Corpus Christi, TX	377	477	3	1224	2005	2941770	410253
SNA	CRP	Santa Ana, CA	Corpus Christi, TX	85	124	1	1276	2005	12761175	410253
PIT	CRP	Pittsburgh, PA	Corpus Christi, TX	47	50	1	1318	2006	2361482	411889
CHA	CRP	Chattanooga, TN	Corpus Christi, TX	24	37	2	881	2006	510542	411889
ABQ	CRP	Albuquerque, NM	Corpus Christi, TX	397	412	4	735	2006	817973	411889
MCI	CRP	Kansas City, MO	Corpus Christi, TX	48	50	1	810	2006	1984954	411889
HOU	CRP	Houston, TX	Corpus Christi, TX	153401	249322	1944	187	2006	5484883	411889
TPA	CRP	Tampa, FL	Corpus Christi, TX	292	322	2	915	2006	2684639	411889
AMA	CRP	Amarillo, TX	Corpus Christi, TX	40	50	1	571	2006	239878	411889
MAF	CRP	Midland, TX	Corpus Christi, TX	139	150	3	403	2007	126082	411528
MEM	CRP	Memphis, TN	Corpus Christi, TX	0	0	1	670	2007	1290610	411528
PHL	CRP	Philadelphia, PA	Corpus Christi, TX	241	251	2	1521	2007	11825356	411528
PNS	CRP	Pensacola, FL	Corpus Christi, TX	124	150	3	651	2007	450333	411528
SNA	CRP	Santa Ana, CA	Corpus Christi, TX	137	248	2	1276	2007	12692603	411528
CVG	CRP	Cincinnati, OH	Corpus Christi, TX	45	50	1	1072	2007	2148315	411528
ORD	CRP	Chicago, IL	Corpus Christi, TX	262	272	2	1119	2007	18903872	411528
CLT	CRP	Charlotte, NC	Corpus Christi, TX	45	50	1	1102	2008	1706469	413206
SAT	CRP	San Antonio, TX	Corpus Christi, TX	119	187	2	135	2008	2030691	413206
LAX	CRP	Los Angeles, CA	Corpus Christi, TX	276	297	2	1310	2008	25536790	413206
MAF	CRP	Midland, TX	Corpus Christi, TX	66	100	2	403	2009	132316	416095
PDX	CRP	Portland, OR	Corpus Christi, TX	173	173	1	1844	2009	2241841	416095
CHS	CRP	Charleston, SC	Corpus Christi, TX	132	150	3	1100	2009	659191	416095
CRP	CRP	Corpus Christi, TX	Corpus Christi, TX	90	150	3	0	2009	416095	416095
BIL	GJT	Billings, MT	Grand Junction, CO	61	83	1	462	1990	121592	93759
SNA	GJT	Santa Ana, CA	Grand Junction, CO	102	130	1	642	1990	11292886	93759
PHL	GJT	Philadelphia, PA	Grand Junction, CO	52	144	1	1769	1991	10917452	96356
DTW	GJT	Detroit, MI	Grand Junction, CO	181	253	2	1335	1991	8578382	96356
HOU	GJT	Houston, TX	Grand Junction, CO	123	260	2	997	1991	3888584	96356
LAS	GJT	Las Vegas, NV	Grand Junction, CO	9801	26590	211	420	1991	807425	96356
ABQ	GJT	Albuquerque, NM	Grand Junction, CO	100	151	1	300	1991	612738	96356
SJC	GJT	San Jose, CA	Grand Junction, CO	30	130	1	739	1992	1562254	98010
LAS	GJT	Las Vegas, NV	Grand Junction, CO	130	145	1	420	1992	841113	98010
OKC	GJT	Oklahoma City, OK	Grand Junction, CO	85	124	1	654	1992	992480	98010
MSP	GJT	Minneapolis, MN	Grand Junction, CO	131	237	2	880	1992	2616238	98010
SJC	GJT	San Jose, CA	Grand Junction, CO	79	130	1	739	1993	1578908	100646
SAT	GJT	San Antonio, TX	Grand Junction, CO	97	145	1	874	1994	1521877	103405
LAX	GJT	Los Angeles, CA	Grand Junction, CO	125	145	1	656	1995	23203726	106034
DRO	GJT	Durango, CO	Grand Junction, CO	0	50	1	142	1995	38478	106034
PHX	GJT	Phoenix, AZ	Grand Junction, CO	20121	36403	1210	438	1996	2753549	108238
TUL	GJT	Tulsa, OK	Grand Junction, CO	120	124	1	720	1996	807864	108238
ACT	GJT	Waco, TX	Grand Junction, CO	86	124	1	820	1996	201104	108238
RNO	GJT	Reno, NV	Grand Junction, CO	101	142	1	603	1996	301240	108238
DFW	GJT	Dallas, TX	Grand Junction, CO	163	266	2	772	1996	8994450	108238
LIT	GJT	Little Rock, AR	Grand Junction, CO	321	372	3	950	1996	570858	108238
FMN	GJT	Farmington, NM	Grand Junction, CO	0	360	12	165	1996	102142	108238
ATL	GJT	Atlanta, GA	Grand Junction, CO	566	631	3	1390	1997	3756986	110723
ORD	GJT	Chicago, IL	Grand Junction, CO	291	327	2	1100	1997	17405264	110723
LAX	GJT	Los Angeles, CA	Grand Junction, CO	432	705	7	656	1997	23583460	110723
ORD	GJT	Chicago, IL	Grand Junction, CO	200	278	2	1100	1998	17529224	112899
COS	GJT	Colorado Springs, CO	Grand Junction, CO	57	248	2	206	1998	510597	112899
LAS	GJT	Las Vegas, NV	Grand Junction, CO	118	134	1	420	1998	1161259	112899
ANC	GJT	Anchorage, AK	Grand Junction, CO	142	183	1	2325	1999	315753	115147
SAN	GJT	San Diego, CA	Grand Junction, CO	127	128	1	655	2000	2824987	117488
ORD	GJT	Chicago, IL	Grand Junction, CO	74	150	1	1100	2000	18235464	117488
MSP	GJT	Minneapolis, MN	Grand Junction, CO	519	1035	15	880	2000	2981616	117488
LAX	GJT	Los Angeles, CA	Grand Junction, CO	305	398	4	656	2000	24797900	117488
MSY	GJT	New Orleans, LA	Grand Junction, CO	139	141	1	1213	2001	1311131	119287
SAT	GJT	San Antonio, TX	Grand Junction, CO	315	432	3	874	2001	1743796	119287
MCI	GJT	Kansas City, MO	Grand Junction, CO	203	265	2	740	2001	1865245	119287
MTJ	GJT	Montrose, CO	Grand Junction, CO	5	32	1	54	2001	34342	119287
ABQ	GJT	Albuquerque, NM	Grand Junction, CO	113	120	1	300	2002	753670	122131
ORD	GJT	Chicago, IL	Grand Junction, CO	179	248	2	1100	2002	18490270	122131
ATL	GJT	Atlanta, GA	Grand Junction, CO	126	252	1	1390	2003	4673146	124510
BZN	GJT	Bozeman, MT	Grand Junction, CO	35	50	1	479	2003	74723	124510
IAH	GJT	Houston, TX	Grand Junction, CO	151	155	1	978	2003	5084017	124510
MSP	GJT	Minneapolis, MN	Grand Junction, CO	884	1386	17	880	2003	3078253	124510
PHX	GJT	Phoenix, AZ	Grand Junction, CO	27077	49286	1247	438	2003	3600163	124510
ANC	GJT	Anchorage, AK	Grand Junction, CO	145	183	1	2325	2003	339131	124510
STL	GJT	St. Louis, MO	Grand Junction, CO	103	201	2	977	2003	2743862	124510
SFO	GJT	San Francisco, CA	Grand Junction, CO	323	558	4	759	2003	8306286	124510
SEA	GJT	Seattle, WA	Grand Junction, CO	274	278	2	900	2004	6327406	127095
PDX	GJT	Portland, OR	Grand Junction, CO	105	110	1	846	2004	2052776	127095
BFM	GJT	Mobile, AL	Grand Junction, CO	0	0	1	1297	2005	398369	129457
JAC	GJT	Jackson, WY	Grand Junction, CO	27	30	1	331	2005	26821	129457
GTF	GJT	Great Falls, MT	Grand Junction, CO	87	100	2	595	2005	81766	129457
CID	GJT	Cedar Rapids, IA	Grand Junction, CO	28	64	1	904	2005	247060	129457
STL	GJT	St. Louis, MO	Grand Junction, CO	42	70	1	977	2005	2773155	129457
HSV	GJT	Huntsville, AL	Grand Junction, CO	0	0	1	1240	2006	379304	133651
IAD	GJT	Washington, DC	Grand Junction, CO	131	150	1	1663	2006	10530024	133651
MEM	GJT	Memphis, TN	Grand Junction, CO	187	207	10	1060	2006	1280666	133651
PDX	GJT	Portland, OR	Grand Junction, CO	134	150	1	846	2007	2163577	138289
GJT	GJT	Grand Junction, CO	Grand Junction, CO	36	37	1	0	2007	138289	138289
SFO	GJT	San Francisco, CA	Grand Junction, CO	93	120	1	759	2007	8404372	138289
SLC	GJT	Salt Lake City, UT	Grand Junction, CO	42345	63766	1313	217	2007	1092594	138289
MEM	GJT	Memphis, TN	Grand Junction, CO	80	120	27	1060	2007	1290610	138289
JAC	GJT	Jackson, WY	Grand Junction, CO	110	120	1	331	2007	28491	138289
LIT	GJT	Little Rock, AR	Grand Junction, CO	63	70	1	950	2007	666490	138289
SAT	GJT	San Antonio, TX	Grand Junction, CO	64	70	1	874	2008	2030691	141905
SNA	GJT	Santa Ana, CA	Grand Junction, CO	93	150	1	642	2008	12768395	141905
TUS	GJT	Tucson, AZ	Grand Junction, CO	50	50	1	502	2008	1009832	141905
ATL	GJT	Atlanta, GA	Grand Junction, CO	513	552	4	1390	2008	5385586	141905
CPR	GJT	Casper, WY	Grand Junction, CO	32	37	2	283	2009	74508	146093
SUS	MOP	St. Louis, MO	Mount Pleasant, MI	0	0	2	461	1996	2642938	57214
PWK	MOP	Chicago, IL	Mount Pleasant, MI	0	0	1	192	2005	18724160	66124
MQJ	KY3	Indianapolis, IN	Mount Sterling, KY	4	8	1	161	2009	1743658	44046
MKE	SLC	Milwaukee, WI	Salt Lake City, UT	100	146	1	1246	1990	1434279	771473
LAX	SLC	Los Angeles, CA	Salt Lake City, UT	301069	564484	3266	590	1990	22585772	771473
OAK	SLC	Oakland, CA	Salt Lake City, UT	82533	154742	1446	588	1990	3718063	771473
COS	SLC	Colorado Springs, CO	Salt Lake City, UT	45937	109862	1026	409	1990	409823	771473
DTW	SLC	Detroit, MI	Salt Lake City, UT	1617	2154	15	1481	1990	8503650	771473
ATL	SLC	Atlanta, GA	Salt Lake City, UT	311477	450492	1822	1589	1990	3087755	771473
IAD	SLC	Washington, DC	Salt Lake City, UT	70946	133705	715	1827	1991	8369110	790507
LAX	SLC	Los Angeles, CA	Salt Lake City, UT	295243	578967	3244	590	1991	22754058	790507
HLN	SLC	Helena, MT	Salt Lake City, UT	62555	95415	726	402	1991	56381	790507
TUS	SLC	Tucson, AZ	Salt Lake City, UT	14162	38597	360	600	1991	676729	790507
DSM	SLC	Des Moines, IA	Salt Lake City, UT	284	294	2	955	1991	423477	790507
SFO	SLC	San Francisco, CA	Salt Lake City, UT	206016	486406	3143	599	1991	7498756	790507
OAK	SLC	Oakland, CA	Salt Lake City, UT	77551	152641	1424	588	1991	3749378	790507
MCO	SLC	Orlando, FL	Salt Lake City, UT	99641	123757	726	1929	1991	1274721	790507
MSP	SLC	Minneapolis, MN	Salt Lake City, UT	192834	312455	2625	991	1992	2616238	811613
ABQ	SLC	Albuquerque, NM	Salt Lake City, UT	85594	129645	1077	492	1992	626380	811613
SMF	SLC	Sacramento, CA	Salt Lake City, UT	112102	190883	1439	532	1992	1583460	811613
SAN	SLC	San Diego, CA	Salt Lake City, UT	114302	256463	1426	626	1992	2601147	811613
BUF	SLC	Buffalo, NY	Salt Lake City, UT	63	182	1	1710	1993	1190660	833385
JFK	SLC	New York, NY	Salt Lake City, UT	103859	149468	724	1989	1993	34026518	833385
PDX	SLC	Portland, OR	Salt Lake City, UT	203980	322279	1843	630	1993	1653097	833385
RFD	SLC	Rockford, IL	Salt Lake City, UT	241	248	2	1187	1993	295205	833385
DFW	SLC	Dallas, TX	Salt Lake City, UT	371439	569000	3461	988	1993	8450926	833385
AUS	SLC	Austin, TX	Salt Lake City, UT	178	400	3	1078	1993	931671	833385
TWF	SLC	Twin Falls, ID	Salt Lake City, UT	569	1931	64	175	1993	73110	833385
LIT	SLC	Little Rock, AR	Salt Lake City, UT	77	124	1	1155	1993	554606	833385
SHV	SLC	Shreveport, LA	Salt Lake City, UT	316	372	3	1157	1993	359338	833385
GTF	SLC	Great Falls, MT	Salt Lake City, UT	51786	88724	720	464	1993	80172	833385
SEA	SLC	Seattle, WA	Salt Lake City, UT	336136	429119	2539	689	1994	5485752	852741
MSN	SLC	Madison, WI	Salt Lake City, UT	124	124	1	1173	1994	472769	852741
PHL	SLC	Philadelphia, PA	Salt Lake City, UT	18864	35959	248	1926	1994	10988706	852741
ABQ	SLC	Albuquerque, NM	Salt Lake City, UT	101520	146285	1080	492	1994	656887	852741
LAX	SLC	Los Angeles, CA	Salt Lake City, UT	558875	827828	4961	590	1994	23179000	852741
CAK	SLC	Akron, OH	Salt Lake City, UT	116	124	1	1591	1994	676549	852741
OGD	SLC	Ogden, UT	Salt Lake City, UT	92	139	1	29	1994	390339	852741
LSE	SLC	La Crosse, WI	Salt Lake City, UT	124	124	1	1079	1995	120568	867700
SJC	SLC	San Jose, CA	Salt Lake City, UT	149320	212707	1793	585	1995	1609027	867700
CLE	SLC	Cleveland, OH	Salt Lake City, UT	58	128	1	1565	1995	2130938	867700
GYY	SLC	Gary, IN	Salt Lake City, UT	121	124	1	1277	1995	8577535	867700
DAY	SLC	Dayton, OH	Salt Lake City, UT	78	124	1	1460	1995	861142	867700
MSP	SLC	Minneapolis, MN	Salt Lake City, UT	194989	339513	2648	991	1995	2725644	867700
IDA	SLC	Idaho Falls, ID	Salt Lake City, UT	75014	130323	1071	188	1996	98326	882467
BIL	SLC	Billings, MT	Salt Lake City, UT	106393	161660	1086	387	1996	134776	882467
